lat,lon,year,date,end_date,name,county,circuit,cause,outage_type,division,customer_minutes,restoration_min,medical_baseline,life_support,schools,hospitals
38.84079,-121.12009,2022,2022-05-31,2022-05-31,PENRYN 1103,Placer,PENRYN 1103,3rd Party,FTS,Sierra,100196,148,46,32,0,0
38.33547,-120.94094,2022,2022-05-31,2022-05-31,CLAY 1102,Amador,CLAY 1102,Unknown,FTS,Stockton,75,25,0,0,0,0
38.63247,-120.66678,2022,2022-05-31,2022-06-01,APPLE HILL 2102,El Dorado,APPLE HILL 2102,Unknown,FTS,Sierra,879429,1249,110,85,3,0
38.68742,-121.08619,2022,2022-05-31,2022-05-31,CLARKSVILLE 2110,El Dorado,CLARKSVILLE 2110,Company Initiated,FTS,Sierra,37776,16,135,76,3,0
38.83535,-120.79989,2022,2022-05-31,2022-06-01,PLACERVILLE 2106,El Dorado,PLACERVILLE 2106,Vegetation,FTS,Sierra,348329,609,150,92,4,1
36.71051,-118.93965,2022,2022-05-31,2022-06-01,DUNLAP 1102,Tulare,DUNLAP 1102,Equipment,FTS,Fresno,51761,1113,0,0,0,0
38.95332,-121.26022,2022,2022-06-01,2022-06-01,LINCOLN 1104,Placer,LINCOLN 1104,Unknown,FTS,Sierra,63670,163,32,22,0,0
40.13386,-122.32478,2022,2022-06-01,2022-06-01,TYLER 1105,Tehama,TYLER 1105,Unknown,FTS,North Valley,251630,314,89,60,2,0
38.58834,-122.43888,2022,2022-06-01,2022-06-02,SILVERADO 2104,Napa,SILVERADO 2104,Vegetation,FTS,North Bay,781455,1922,66,43,5,3
38.66065,-120.98793,2022,2022-06-01,2022-06-01,SHINGLE SPRINGS 2108,El Dorado,SHINGLE SPRINGS 2108,Unknown,FTS,Sierra,40320,21,167,113,1,0
39.91039,-121.62436,2022,2022-06-01,2022-06-01,ORO FINO 1102,Butte,ORO FINO 1102,Animal,FTS,North Valley,85430,123,90,59,1,0
38.02136,-120.35971,2022,2022-06-01,2022-06-01,CURTIS 1704,Tuolumne,CURTIS 1704,Animal,FTS,Yosemite,287052,228,177,125,0,0
37.23969,-119.76405,2022,2022-06-01,2022-06-01,COARSEGOLD 2104,Madera,COARSEGOLD 2104,Equipment,FTS,Yosemite,206103,227,118,89,0,0
38.51908,-122.50554,2022,2022-06-01,2022-06-02,SILVERADO 2105,Napa,SILVERADO 2105,Company Initiated,FTS,North Bay,24860,1108,1,1,0,0
38.14425,-120.87251,2022,2022-06-01,2022-06-02,CORRAL 1102,Calaveras,CORRAL 1102,3rd Party,FTS,Stockton,66200,640,44,30,0,0
35.48686,-120.96796,2022,2022-06-01,2022-06-01,CAYUCOS 1101,San Luis Obispo,CAYUCOS 1101,Equipment,FTS,Los Padres,69720,210,4,3,0,0
36.17885,-121.16466,2022,2022-06-01,2022-06-02,KING CITY 1103,Monterey,KING CITY 1103,Equipment,FTS,Central Coast,410764,526,52,39,0,0
38.76454,-122.11113,2022,2022-06-02,2022-06-02,MADISON 2101,Yolo,MADISON 2101,Unknown,FTS,Sacramento,64000,125,17,7,0,0
37.16335,-122.00153,2022,2022-06-02,2022-06-02,LOS GATOS 1106,Santa Clara,LOS GATOS 1106,Vegetation,FTS,De Anza,7974,69,6,2,0,0
38.30566,-122.4718,2022,2022-06-02,2022-06-02,SONOMA 1102,Sonoma,SONOMA 1102,Unknown,FTS,Sonoma,35650,310,3,2,0,0
38.16406,-120.40199,2022,2022-07-18,2022-07-18,STANISLAUS 1701,Calaveras,STANISLAUS 1701,Company Initiated,FTS,Yosemite,86636,44,121,94,6,0
37.20067,-121.83798,2022,2022-06-02,2022-06-02,HICKS 2101,Santa Clara,HICKS 2101,Unknown,FTS,San Jose,239463,189,94,68,3,0
38.4716,-122.91094,2022,2022-06-02,2022-06-02,MIRABEL 1101,Sonoma,MIRABEL 1101,Vegetation,FTS,Sonoma,7752,60,17,15,0,0
37.16335,-122.00153,2022,2022-06-02,2022-06-02,LOS GATOS 1106,Santa Clara,LOS GATOS 1106,Animal,FTS,De Anza,190782,170,92,73,3,0
38.14103,-120.93242,2022,2022-06-02,2022-06-02,CORRAL 1101,Calaveras,CORRAL 1101,Unknown,FTS,Stockton,33276,188,3,2,0,0
35.60818,-118.93159,2022,2022-06-02,2022-06-03,POSO MOUNTAIN 2101,Kern,POSO MOUNTAIN 2101,Animal,FTS,Kern,32236,950,0,0,0,0
38.37264,-122.34751,2022,2022-06-02,2022-06-03,PUEBLO 2104,Napa,PUEBLO 2104,Unknown,FTS,North Bay,4333,793,0,0,0,0
40.13386,-122.32478,2022,2022-06-03,2022-06-03,TYLER 1105,Tehama,TYLER 1105,Unknown,FTS,North Valley,458492,563,89,60,2,0
37.38742,-119.64062,2022,2022-06-03,2022-06-03,OAKHURST 1103,Madera,OAKHURST 1103,Unknown,FTS,Yosemite,1030802,272,242,182,26,0
38.83535,-120.79989,2022,2022-06-03,2022-06-03,PLACERVILLE 2106,El Dorado,PLACERVILLE 2106,Unknown,FTS,Sierra,392532,420,84,61,5,0
38.99673,-122.66154,2022,2022-06-03,2022-06-03,REDBUD 1102,Lake,REDBUD 1102,Animal,FTS,Humboldt,200879,102,243,156,2,1
40.26062,-122.24261,2022,2022-06-03,2022-06-03,RED BLUFF 1104,Tehama,RED BLUFF 1104,Animal,FTS,North Valley,4708,107,6,1,0,0
39.10406,-122.19481,2022,2022-06-03,2022-06-03,CORTINA 1101,Colusa,CORTINA 1101,3rd Party,FTS,Sacramento,1251,139,1,0,0,0
37.08354,-121.98507,2022,2022-06-03,2022-06-03,CAMP EVERS 2106,Santa Cruz,CAMP EVERS 2106,Unknown,FTS,Central Coast,67191,123,51,34,0,0
34.58767,-120.03462,2022,2022-06-04,2022-06-04,SANTA YNEZ 1101,Santa Barbara,SANTA YNEZ 1101,Unknown,FTS,Los Padres,25344,132,1,1,0,0
38.97479,-122.59851,2022,2022-06-04,2022-06-04,HIGHLANDS 1102,Lake,HIGHLANDS 1102,Animal,FTS,Humboldt,233640,90,298,210,9,0
37.3247,-119.65639,2022,2022-06-04,2022-06-04,OAKHURST 1102,Madera,OAKHURST 1102,Animal,FTS,Yosemite,408281,307,302,223,5,0
37.01781,-119.40926,2022,2022-06-04,2022-06-04,AUBERRY 1101,Fresno,AUBERRY 1101,Unknown,FTS,Fresno,193708,249,76,46,1,0
35.40111,-120.60592,2022,2022-06-04,2022-06-04,ATASCADERO 1103,San Luis Obispo,ATASCADERO 1103,Animal,FTS,Los Padres,114237,143,19,13,1,0
37.89497,-120.58059,2022,2022-06-05,2022-06-05,PEORIA 1704,Calaveras,PEORIA 1704,Unknown,FTS,Yosemite,222794,286,64,53,1,0
38.46282,-122.19143,2022,2022-06-05,2022-06-05,MONTICELLO 1101,Napa,MONTICELLO 1101,Animal,FTS,North Bay,92996,170,65,45,1,0
35.60818,-118.93159,2022,2022-06-05,2022-06-05,POSO MOUNTAIN 2101,Kern,POSO MOUNTAIN 2101,Animal,FTS,Kern,191,191,0,0,0,0
34.72863,-120.13194,2022,2022-06-06,2022-06-06,ZACA 1101,Santa Barbara,ZACA 1101,Equipment,FTS,Los Padres,139703,442,21,15,1,0
34.94534,-120.2312,2022,2022-06-06,2022-06-06,SISQUOC 1102,Santa Barbara,SISQUOC 1102,Unknown,FTS,Los Padres,48778,541,4,2,0,0
39.05205,-122.64479,2022,2022-06-06,2022-06-06,REDBUD 1101,Lake,REDBUD 1101,Company Initiated,FTS,Humboldt,39440,80,44,33,0,0
34.94534,-120.2312,2022,2022-06-06,2022-06-06,SISQUOC 1102,Santa Barbara,SISQUOC 1102,3rd Party,FTS,Los Padres,4620,66,4,2,0,0
37.07722,-121.65846,2022,2022-06-06,2022-06-07,MORGAN HILL 2105,Santa Clara,MORGAN HILL 2105,Animal,FTS,San Jose,111529,103,67,52,3,0
38.51908,-122.50554,2022,2022-06-07,2022-06-07,SILVERADO 2105,Napa,SILVERADO 2105,Animal,FTS,North Bay,27107,142,3,3,0,0
35.45977,-120.52856,2022,2022-06-07,2022-06-07,TEMPLETON 2113,San Luis Obispo,TEMPLETON 2113,Unknown,FTS,Los Padres,87162,73,52,33,3,0
36.74567,-119.06887,2022,2022-06-07,2022-06-07,DUNLAP 1103,Fresno,DUNLAP 1103,Equipment,FTS,Fresno,165415,339,41,27,3,0
35.21197,-120.70549,2022,2022-06-07,2022-06-07,SAN LUIS OBISPO 1107,San Luis Obispo,SAN LUIS OBISPO 1107,Equipment,FTS,Los Padres,49021,47,39,27,0,0
40.39569,-122.39006,2022,2022-06-07,2022-06-08,COTTONWOOD 1102,Shasta,COTTONWOOD 1102,Vegetation,FTS,North Valley,97559,762,105,78,3,0
39.11073,-121.0478,2022,2022-06-07,2022-06-07,HIGGINS 1104,Nevada,HIGGINS 1104,Unknown,FTS,Sierra,82388,160,92,57,0,0
38.44621,-122.68389,2022,2022-06-07,2022-06-07,SANTA ROSA A 1107,Sonoma,SANTA ROSA A 1107,Unknown,FTS,Sonoma,142038,117,31,24,1,1
37.77199,-121.96116,2022,2022-06-08,2022-06-08,TASSAJARA 2113,Contra Costa,TASSAJARA 2113,Unknown,FTS,Diablo,70867,191,30,24,0,0
40.14172,-120.96364,2022,2022-06-08,2022-06-08,BIG MEADOWS 2101,Plumas,BIG MEADOWS 2101,Animal,FTS,North Valley,76002,56,42,31,0,0
38.29361,-122.23765,2022,2022-06-08,2022-06-08,NAPA 1112,Napa,NAPA 1112,Equipment,FTS,North Bay,22116,86,30,20,0,0
35.21197,-120.70549,2022,2022-06-08,2022-06-08,SAN LUIS OBISPO 1107,San Luis Obispo,SAN LUIS OBISPO 1107,Vegetation,FTS,Los Padres,249900,70,89,60,4,2
38.29959,-122.31146,2022,2022-06-08,2022-06-08,NAPA 1110,Napa,NAPA 1110,Company Initiated,FTS,North Bay,3648,48,2,2,0,0
38.34826,-120.52298,2022,2022-06-08,2022-06-09,WEST POINT 1102,Calaveras,WEST POINT 1102,3rd Party,FTS,Stockton,56188,1149,14,12,0,0
37.55071,-121.94048,2022,2022-06-08,2022-06-08,FREMONT 1104,Alameda,FREMONT 1104,Unknown,FTS,Mission,7871,383,0,0,0,0
37.92778,-122.08907,2022,2022-06-08,2022-06-08,LAKEWOOD 2107,Contra Costa,LAKEWOOD 2107,Unknown,FTS,Diablo,349665,217,142,103,1,0
35.21197,-120.70549,2022,2022-06-08,2022-06-08,SAN LUIS OBISPO 1107,San Luis Obispo,SAN LUIS OBISPO 1107,Equipment,FTS,Los Padres,122031,117,39,27,0,0
37.36139,-121.79932,2022,2022-06-08,2022-06-08,MC KEE 1111,Santa Clara,MC KEE 1111,3rd Party,FTS,San Jose,20536,34,31,17,0,0
36.28541,-121.30705,2022,2022-06-08,2022-06-09,LOS OSITOS 2103,Monterey,LOS OSITOS 2103,Unknown,FTS,Central Coast,339197,787,8,4,0,0
38.30566,-122.4718,2022,2022-06-08,2022-06-09,SONOMA 1102,Sonoma,SONOMA 1102,Unknown,FTS,Sonoma,77395,673,3,2,0,0
36.97833,-121.83326,2022,2022-06-08,2022-06-09,ROB ROY 2104,Santa Cruz,ROB ROY 2104,Animal,HLT,Central Coast,79540,194,36,31,0,0
39.18282,-122.92877,2022,2022-06-09,2022-06-09,UPPER LAKE 1101,Lake,UPPER LAKE 1101,Unknown,FTS,Humboldt,258280,255,77,46,4,0
38.99876,-122.89866,2022,2022-06-09,2022-06-09,CLEAR LAKE 1102,Lake,CLEAR LAKE 1102,Unknown,FTS,Humboldt,5194,106,5,4,0,0
40.8597,-123.53264,2022,2022-06-09,2022-06-09,WILLOW CREEK 1103,Trinity,WILLOW CREEK 1103,Unknown,FTS,Humboldt,200018,898,14,9,1,0
36.59729,-121.63591,2022,2022-06-09,2022-06-09,RESERVATION ROAD 1102,Monterey,RESERVATION ROAD 1102,3rd Party,FTS,Central Coast,299647,474,90,65,2,0
35.21197,-120.70549,2022,2022-06-09,2022-06-09,SAN LUIS OBISPO 1107,San Luis Obispo,SAN LUIS OBISPO 1107,Equipment,FTS,Los Padres,35615,85,18,16,0,0
38.27625,-122.00983,2022,2022-06-09,2022-06-10,PEABODY 2113,Solano,PEABODY 2113,Equipment,FTS,Sacramento,767512,634,426,289,6,0
39.63829,-123.47791,2022,2022-06-09,2022-06-09,LAYTONVILLE 1102,Mendocino,LAYTONVILLE 1102,Unknown,FTS,Humboldt,28327,226,6,1,1,0
39.33823,-123.11028,2022,2022-06-09,2022-06-09,POTTER VALLEY P H 1105,Mendocino,POTTER VALLEY P H 1105,3rd Party,FTS,Humboldt,2520,63,0,0,0,0
38.00314,-122.6105,2022,2022-06-09,2022-06-10,WOODACRE 1102,Marin,WOODACRE 1102,Vegetation,FTS,North Bay,637871,1694,91,52,6,0
37.88113,-121.64804,2022,2022-06-09,2022-06-09,BRENTWOOD 2105,Contra Costa,BRENTWOOD 2105,Equipment,FTS,Diablo,37,37,0,0,0,0
35.60818,-118.93159,2022,2022-06-09,2022-06-09,POSO MOUNTAIN 2101,Kern,POSO MOUNTAIN 2101,Unknown,FTS,Kern,26025,179,5,4,0,0
37.08268,-122.0578,2022,2022-06-09,2022-06-10,CAMP EVERS 2105,Santa Cruz,CAMP EVERS 2105,Equipment,FTS,Central Coast,62506,582,39,34,1,0
35.6447,-120.77637,2022,2022-06-09,2022-06-10,PASO ROBLES 1104,San Luis Obispo,PASO ROBLES 1104,3rd Party,FTS,Los Padres,260196,394,82,49,9,0
38.0077,-122.12843,2022,2022-06-09,2022-06-09,ALHAMBRA 1102,Contra Costa,ALHAMBRA 1102,3rd Party,FTS,Diablo,137710,45,147,101,10,4
39.07657,-122.95219,2022,2022-06-09,2022-06-10,HARTLEY 1101,Lake,HARTLEY 1101,Unknown,FTS,Humboldt,206760,937,19,11,0,0
38.48251,-123.07517,2022,2022-06-10,2022-06-10,MONTE RIO 1111,Sonoma,MONTE RIO 1111,Vegetation,FTS,Sonoma,175142,561,32,23,1,0
38.51812,-120.78908,2022,2022-06-10,2022-06-10,OLETA 1102,Amador,OLETA 1102,Unknown,FTS,Stockton,287096,302,37,23,1,0
36.28541,-121.30705,2022,2022-06-10,2022-06-10,LOS OSITOS 2103,Monterey,LOS OSITOS 2103,Unknown,FTS,Central Coast,111198,258,8,4,0,0
38.10669,-122.61283,2022,2022-06-10,2022-06-10,STAFFORD 1102,Marin,STAFFORD 1102,Unknown,FTS,North Bay,184158,117,95,55,1,0
40.44797,-122.38601,2022,2022-06-10,2022-06-10,JESSUP 1102,Shasta,JESSUP 1102,3rd Party,FTS,North Valley,148685,509,218,168,2,0
39.65941,-121.40629,2022,2022-06-10,2022-06-10,BIG BEND 1102,Butte,BIG BEND 1102,Unknown,FTS,North Valley,21930,132,5,2,0,0
38.30566,-122.4718,2022,2022-06-10,2022-06-10,SONOMA 1102,Sonoma,SONOMA 1102,Unknown,FTS,Sonoma,22195,193,3,2,0,0
35.60818,-118.93159,2022,2022-06-10,2022-06-10,POSO MOUNTAIN 2101,Kern,POSO MOUNTAIN 2101,3rd Party,FTS,Kern,147,147,0,0,0,0
39.59977,-121.09162,2022,2022-06-10,2022-06-11,CHALLENGE 1101,Yuba,CHALLENGE 1101,3rd Party,FTS,North Valley,583293,882,47,32,0,0
38.83535,-120.79989,2022,2022-06-10,2022-06-10,PLACERVILLE 2106,El Dorado,PLACERVILLE 2106,Unknown,FTS,Sierra,305650,357,70,56,11,0
37.02736,-119.52231,2022,2022-06-10,2022-06-10,AUBERRY 1102,Fresno,AUBERRY 1102,Unknown,FTS,Fresno,148849,245,73,47,0,0
35.60818,-118.93159,2022,2022-06-10,2022-06-10,POSO MOUNTAIN 2101,Kern,POSO MOUNTAIN 2101,Animal,FTS,Kern,8382,60,5,4,0,0
38.98539,-123.11578,2022,2022-06-10,2022-06-10,HOPLAND 1101,Mendocino,HOPLAND 1101,Vegetation,FTS,Humboldt,22616,404,20,15,0,0
38.34045,-122.3711,2022,2022-06-10,2022-06-10,PUEBLO 2103,Napa,PUEBLO 2103,Equipment,FTS,North Bay,99554,328,6,4,2,0
35.38172,-120.83609,2022,2022-06-10,2022-06-10,MORRO BAY 1101,San Luis Obispo,MORRO BAY 1101,Unknown,FTS,Los Padres,83058,254,14,11,0,0
37.31287,-122.36206,2022,2022-06-10,2022-06-10,HALF MOON BAY 1103,San Mateo,HALF MOON BAY 1103,Unknown,FTS,Peninsula,3726,27,2,2,0,0
37.49035,-122.42086,2022,2022-06-10,2022-06-10,HALF MOON BAY 1101,San Mateo,HALF MOON BAY 1101,Unknown,FTS,Peninsula,7339,179,1,1,1,0
36.9775,-122.03365,2022,2022-06-10,2022-06-11,PAUL SWEET 2105,Santa Cruz,PAUL SWEET 2105,Vegetation,FTS,Central Coast,22430,906,3,3,0,0
37.20067,-121.83798,2022,2022-06-10,2022-06-11,HICKS 2101,Santa Clara,HICKS 2101,Unknown,FTS,San Jose,738788,1114,187,127,9,0
39.84971,-121.59851,2022,2022-06-10,2022-06-11,ORO FINO 1101,Butte,ORO FINO 1101,Vegetation,FTS,North Valley,99677,1159,131,97,1,0
35.81584,-120.95504,2022,2022-06-10,2022-06-12,OILFIELDS 1103,San Luis Obispo,OILFIELDS 1103,Equipment,FTS,Central Coast,340401,1914,28,18,1,0
39.91039,-121.62436,2022,2022-06-10,2022-06-10,ORO FINO 1102,Butte,ORO FINO 1102,Unknown,FTS,North Valley,24027,71,22,16,2,0
37.49035,-122.42086,2022,2022-06-10,2022-06-11,HALF MOON BAY 1101,San Mateo,HALF MOON BAY 1101,Equipment,FTS,Peninsula,39893,973,1,1,1,0
37.88113,-121.64804,2022,2022-06-10,2022-06-11,BRENTWOOD 2105,Contra Costa,BRENTWOOD 2105,Unknown,FTS,Diablo,167393,578,16,7,0,0
37.01818,-122.01567,2022,2022-06-11,2022-06-11,CAMP EVERS 2103,Santa Cruz,CAMP EVERS 2103,Vegetation,FTS,Central Coast,322014,714,38,26,0,0
38.92714,-121.16296,2022,2022-06-11,2022-06-11,WISE 1102,Placer,WISE 1102,Unknown,FTS,Sierra,126301,597,23,16,0,0
40.6537,-122.36527,2022,2022-06-11,2022-06-11,OREGON TRAIL 1102,Shasta,OREGON TRAIL 1102,Unknown,FTS,North Valley,215090,423,63,46,0,0
39.26903,-120.9611,2022,2022-06-11,2022-06-11,BRUNSWICK 1105,Nevada,BRUNSWICK 1105,Unknown,FTS,Sacramento,310138,392,54,35,0,0
35.21197,-120.70549,2022,2022-06-11,2022-06-11,SAN LUIS OBISPO 1107,San Luis Obispo,SAN LUIS OBISPO 1107,Equipment,FTS,Los Padres,97858,244,18,16,0,0
37.98455,-122.53434,2022,2022-06-11,2022-06-11,SAN RAFAEL 1106,Marin,SAN RAFAEL 1106,Animal,FTS,North Bay,214132,202,56,37,9,0
40.39569,-122.39006,2022,2022-06-11,2022-06-11,COTTONWOOD 1102,Shasta,COTTONWOOD 1102,3rd Party,FTS,North Valley,81069,551,76,57,2,0
38.14103,-120.93242,2022,2022-06-11,2022-06-11,CORRAL 1101,Calaveras,CORRAL 1101,Unknown,FTS,Stockton,39311,141,17,12,0,0
37.72094,-121.91846,2022,2022-06-11,2022-06-11,SAN RAMON 2103,Alameda,SAN RAMON 2103,Unknown,FTS,Mission,141788,794,0,0,0,0
38.76454,-122.11113,2022,2022-06-11,2022-06-11,MADISON 2101,Yolo,MADISON 2101,Unknown,FTS,Sacramento,174655,345,17,7,0,0
34.58507,-120.11968,2022,2022-06-11,2022-06-12,SANTA YNEZ 1102,Santa Barbara,SANTA YNEZ 1102,Equipment,FTS,Los Padres,50562,1229,5,2,0,0
37.6686,-122.02717,2022,2022-06-11,2022-06-11,CASTRO VALLEY 1111,Alameda,CASTRO VALLEY 1111,Unknown,FTS,Mission,72470,184,22,13,0,0
38.77294,-121.16986,2022,2022-06-11,2022-06-11,HORSESHOE 1101,Placer,HORSESHOE 1101,Vegetation,FTS,Sierra,383185,445,94,60,2,0
39.59977,-121.09162,2022,2022-06-11,2022-06-11,CHALLENGE 1101,Butte,CHALLENGE 1101,Equipment,FTS,North Valley,187186,278,47,32,0,0
38.6816,-121.05877,2022,2022-06-11,2022-06-11,CLARKSVILLE 2106,El Dorado,CLARKSVILLE 2106,Equipment,FTS,Sierra,1137058,265,320,205,6,0
39.25432,-121.17462,2022,2022-06-11,2022-06-12,NARROWS 2102,Nevada,NARROWS 2102,Animal,FTS,Sierra,488786,903,56,33,7,0
39.25432,-121.17462,2022,2022-06-11,2022-06-11,NARROWS 2102,Nevada,NARROWS 2102,Unknown,FTS,Sierra,223041,247,82,54,0,0
38.69738,-121.97432,2022,2022-06-11,2022-06-12,MADISON 1105,Yolo,MADISON 1105,Unknown,FTS,Sacramento,151011,799,6,6,0,0
35.59842,-120.82783,2022,2022-06-11,2022-06-12,TEMPLETON 2110,San Luis Obispo,TEMPLETON 2110,Vegetation,FTS,Los Padres,351222,1392,43,32,0,0
37.94815,-122.51894,2022,2022-06-12,2022-06-12,GREENBRAE 1102,Marin,GREENBRAE 1102,Unknown,FTS,North Bay,541848,211,74,44,1,0
39.27633,-121.01839,2022,2022-06-12,2022-06-12,BRUNSWICK 1103,Nevada,BRUNSWICK 1103,Unknown,FTS,Sacramento,353146,286,75,47,1,0
37.90531,-122.16242,2022,2022-06-12,2022-06-12,SOBRANTE 1102,Contra Costa,SOBRANTE 1102,Animal,FTS,Diablo,100448,172,38,29,2,0
38.16406,-120.40199,2022,2022-06-12,2022-06-12,STANISLAUS 1701,Calaveras,STANISLAUS 1701,3rd Party,FTS,Yosemite,219673,669,56,45,2,0
36.95277,-121.72408,2022,2022-06-12,2022-06-12,GREEN VALLEY 2101,Santa Cruz,GREEN VALLEY 2101,Unknown,FTS,Central Coast,29896,202,4,4,0,0
38.7382,-120.52569,2022,2022-06-12,2022-06-12,EL DORADO PH 2101,El Dorado,EL DORADO PH 2101,Vegetation,FTS,Sierra,319351,309,25,17,1,0
40.38194,-121.80288,2022,2022-06-12,2022-06-12,VOLTA 1101,Tehama,VOLTA 1101,Vegetation,FTS,North Valley,60480,252,15,12,3,0
37.13737,-122.12027,2022,2022-06-12,2022-06-12,BIG BASIN 1101,Santa Cruz,BIG BASIN 1101,Vegetation,FTS,Central Coast,52515,577,169,136,1,0
35.40111,-120.60592,2022,2022-06-12,2022-06-12,ATASCADERO 1103,San Luis Obispo,ATASCADERO 1103,Animal,FTS,Los Padres,89577,111,19,13,1,0
40.39965,-122.23049,2022,2022-06-12,2022-06-13,PANORAMA 1101,Shasta,PANORAMA 1101,Vegetation,FTS,North Valley,162735,652,149,107,0,0
38.94457,-121.12589,2022,2022-06-12,2022-06-13,BELL 1107,Placer,BELL 1107,Vegetation,FTS,Sierra,76886,688,38,27,1,0
40.13386,-122.32478,2022,2022-06-12,2022-06-12,TYLER 1105,Tehama,TYLER 1105,Unknown,FTS,North Valley,37524,212,15,12,0,0
38.70043,-123.33864,2022,2022-06-12,2022-06-13,ANNAPOLIS 1101,Sonoma,ANNAPOLIS 1101,Unknown,FTS,Humboldt,104279,1030,4,4,5,0
38.84079,-121.12009,2022,2022-06-12,2022-06-12,PENRYN 1103,Placer,PENRYN 1103,Vegetation,FTS,Sierra,65395,145,27,15,0,0
36.49671,-119.23257,2022,2022-06-12,2022-06-13,STONE CORRAL 1108,Tulare,STONE CORRAL 1108,Unknown,FTS,Fresno,41525,755,2,1,0,0
36.98564,-121.8871,2022,2022-06-13,2022-06-13,ROB ROY 2105,Santa Cruz,ROB ROY 2105,Vegetation,FTS,Central Coast,163070,170,93,78,3,0
37.73188,-121.86073,2022,2022-06-13,2022-06-13,NORTH DUBLIN 2103,Contra Costa,NORTH DUBLIN 2103,Unknown,FTS,Mission,1016768,377,167,117,6,0
37.08268,-122.0578,2022,2022-06-13,2022-06-13,CAMP EVERS 2105,Santa Cruz,CAMP EVERS 2105,Animal,FTS,Central Coast,88891,100,141,109,3,0
38.98539,-123.11578,2022,2022-06-13,2022-06-13,HOPLAND 1101,Mendocino,HOPLAND 1101,3rd Party,FTS,Humboldt,92590,206,37,28,12,0
37.31287,-122.36206,2022,2022-06-13,2022-06-13,HALF MOON BAY 1103,San Mateo,HALF MOON BAY 1103,Vegetation,FTS,Peninsula,235596,474,63,51,10,0
36.95277,-121.72408,2022,2022-06-13,2022-06-13,GREEN VALLEY 2101,Santa Cruz,GREEN VALLEY 2101,Animal,FTS,Central Coast,51983,422,85,68,1,0
37.08268,-122.0578,2022,2022-06-13,2022-06-14,CAMP EVERS 2105,Santa Cruz,CAMP EVERS 2105,Vegetation,FTS,Central Coast,112436,1128,50,38,0,0
40.71278,-122.32697,2022,2022-06-14,2022-06-14,STILLWATER 1101,Shasta,STILLWATER 1101,Unknown,FTS,North Valley,136226,458,58,41,0,0
37.65217,-121.76775,2022,2022-06-14,2022-06-14,LAS POSITAS 2108,Alameda,LAS POSITAS 2108,Unknown,FTS,Mission,226041,245,95,69,0,2
38.6771,-120.77834,2022,2022-06-14,2022-06-14,DIAMOND SPRINGS 1106,El Dorado,DIAMOND SPRINGS 1106,Unknown,FTS,Sierra,45760,136,41,35,0,0
34.58507,-120.11968,2022,2022-06-14,2022-06-14,SANTA YNEZ 1102,Santa Barbara,SANTA YNEZ 1102,Equipment,FTS,Los Padres,56440,402,5,2,0,0
40.58443,-122.10513,2022,2022-06-14,2022-06-14,DESCHUTES 1101,Shasta,DESCHUTES 1101,Unknown,FTS,North Valley,63641,137,47,34,1,0
37.01531,-121.94795,2022,2022-06-14,2022-06-14,PAUL SWEET 2106,Santa Cruz,PAUL SWEET 2106,Vegetation,FTS,Central Coast,22682,211,30,27,0,0
38.00314,-122.6105,2022,2022-06-14,2022-06-14,WOODACRE 1102,Marin,WOODACRE 1102,Unknown,FTS,North Bay,115612,152,91,52,6,0
40.69157,-122.27401,2022,2022-06-14,2022-06-14,STILLWATER 1102,Shasta,STILLWATER 1102,3rd Party,FTS,North Valley,102125,215,43,31,0,0
40.38194,-121.80288,2022,2022-06-14,2022-06-14,VOLTA 1101,Tehama,VOLTA 1101,Vegetation,FTS,North Valley,165946,308,22,17,1,0
37.58299,-121.87783,2022,2022-06-14,2022-06-14,SUNOL 1101,Alameda,SUNOL 1101,Company Initiated,FTS,Mission,48491,109,23,17,3,0
38.46996,-122.44455,2022,2022-06-14,2022-06-16,SILVERADO 2103,Napa,SILVERADO 2103,Unknown,FTS,North Bay,6845,2845,0,0,0,0
38.40896,-122.92176,2022,2022-06-14,2022-06-14,MOLINO 1102,Sonoma,MOLINO 1102,Company Initiated,FTS,Sonoma,149046,72,119,78,1,0
38.5596,-123.21606,2022,2022-06-14,2022-06-14,FORT ROSS 1121,Sonoma,FORT ROSS 1121,Unknown,FTS,Sonoma,3975,159,0,0,0,0
35.98742,-121.10932,2022,2022-06-14,2022-06-24,JOLON 1102,Monterey,JOLON 1102,Equipment,FTS,Central Coast,92621,14133,6,5,0,0
35.60818,-118.93159,2022,2022-06-14,2022-06-14,POSO MOUNTAIN 2101,Kern,POSO MOUNTAIN 2101,3rd Party,FTS,Kern,10455,205,0,0,0,0
36.76993,-119.30893,2022,2022-06-14,2022-06-14,TIVY VALLEY 1107,Fresno,TIVY VALLEY 1107,Unknown,FTS,Fresno,136608,167,66,47,0,0
38.04677,-122.68972,2022,2022-06-14,2022-06-14,WOODACRE 1101,Marin,WOODACRE 1101,Unknown,FTS,North Bay,73260,99,42,26,1,0
37.09614,-122.08156,2022,2022-06-14,2022-06-14,BEN LOMOND 0401,Santa Cruz,BEN LOMOND 0401,Vegetation,FTS,Central Coast,33974,77,46,36,1,0
37.25823,-119.53733,2022,2022-06-14,2022-06-14,SAN JOAQUIN #3 1102,Madera,SAN JOAQUIN #3 1102,Unknown,FTS,Yosemite,52138,199,23,18,0,0
