lat,lon,year,name
36.78696,-120.37064,2020,CPUC ignition 2020-06-22
37.36837,-120.49432,2020,CPUC ignition 2020-06-22
38.92634,-121.42037,2020,CPUC ignition 2020-06-22
35.33965,-119.15125,2020,CPUC ignition 2020-06-22
37.68366,-122.48061,2020,CPUC ignition 2020-06-21
35.6161,-119.61735,2020,CPUC ignition 2020-06-21
37.3264,-121.84024,2020,CPUC ignition 2020-06-21
36.86319,-121.49112,2020,CPUC ignition 2020-06-21
36.80585,-121.37526,2020,CPUC ignition 2020-06-21
39.36496,-121.55115,2020,CPUC ignition 2020-06-20
36.52304,-121.46484,2020,CPUC ignition 2020-06-20
37.71164,-120.19279,2020,CPUC ignition 2020-06-20
38.7887,-121.7219,2020,CPUC ignition 2020-06-19
39.48898,-121.55114,2020,CPUC ignition 2020-06-19
38.90364,-121.41394,2020,CPUC ignition 2020-06-19
38.41807,-120.82224,2020,CPUC ignition 2020-06-19
38.36875,-122.41006,2020,CPUC ignition 2020-06-18
38.89038,-121.3536,2020,CPUC ignition 2020-06-18
37.46334,-121.86803,2020,CPUC ignition 2020-06-18
38.34046,-120.7175,2020,CPUC ignition 2020-06-18
39.13086,-121.55193,2020,CPUC ignition 2020-06-17
38.96638,-122.62668,2020,CPUC ignition 2020-06-17
38.55681,-122.45442,2020,CPUC ignition 2020-06-16
39.12545,-122.99502,2020,CPUC ignition 2020-06-16
38.8527,-121.1775,2020,CPUC ignition 2020-06-15
35.00921,-119.0675,2020,CPUC ignition 2020-06-15
35.00924,-119.06765,2020,CPUC ignition 2020-06-15
34.63584,-120.28179,2020,CPUC ignition 2020-06-14
38.79429,-123.0225,2020,CPUC ignition 2020-06-13
37.64859,-121.72088,2020,CPUC ignition 2020-06-13
35.49303,-120.21319,2020,CPUC ignition 2020-06-13
36.5851,-119.45755,2020,CPUC ignition 2020-06-12
40.50264,-122.4513,2020,CPUC ignition 2020-06-12
37.18593,-120.59004,2020,CPUC ignition 2020-06-12
35.07002,-119.13069,2020,CPUC ignition 2020-06-11
39.90737,-122.08574,2020,CPUC ignition 2020-06-11
36.43916,-119.42582,2020,CPUC ignition 2020-06-11
38.58438,-122.6612,2020,CPUC ignition 2020-06-10
38.54624,-122.35007,2020,CPUC ignition 2020-06-10
37.76458,-121.58447,2020,CPUC ignition 2020-06-10
38.58965,-121.71412,2020,CPUC ignition 2020-06-10
37.42513,-119.95798,2020,CPUC ignition 2020-06-10
37.99936,-121.225,2020,CPUC ignition 2020-06-09
38.30754,-122.4961,2020,CPUC ignition 2020-06-08
37.31614,-120.45576,2020,CPUC ignition 2020-06-08
38.37673,-122.81368,2020,CPUC ignition 2020-06-07
38.83239,-123.62332,2020,CPUC ignition 2020-06-07
36.27989,-121.08857,2020,CPUC ignition 2020-06-07
38.17726,-121.39932,2020,CPUC ignition 2020-06-06
38.26604,-121.60146,2020,CPUC ignition 2020-06-06
38.67206,-121.8998,2020,CPUC ignition 2020-06-06
34.63686,-120.02491,2020,CPUC ignition 2020-06-06
38.43856,-122.73231,2020,CPUC ignition 2020-06-06
38.71673,-121.75198,2020,CPUC ignition 2020-06-04
38.17016,-120.66733,2020,CPUC ignition 2020-06-04
37.28539,-121.92551,2020,CPUC ignition 2020-06-04
37.79209,-121.20177,2020,CPUC ignition 2020-06-04
37.71536,-122.15084,2020,CPUC ignition 2020-06-04
37.27372,-121.72242,2020,CPUC ignition 2020-06-04
37.34904,-122.10529,2020,CPUC ignition 2020-06-03
38.13219,-121.14251,2020,CPUC ignition 2020-06-03
35.57243,-119.35697,2020,CPUC ignition 2020-06-03
35.19456,-118.76446,2020,CPUC ignition 2020-06-03
36.64016,-119.38819,2020,CPUC ignition 2020-06-02
36.3136,-119.76399,2020,CPUC ignition 2020-06-02
38.32422,-122.02065,2020,CPUC ignition 2020-06-02
37.59908,-122.04169,2020,CPUC ignition 2020-06-02
35.3878,-120.8227,2020,CPUC ignition 2020-06-02
39.30482,-121.85041,2020,CPUC ignition 2020-06-01
38.07484,-122.22946,2020,CPUC ignition 2020-06-01
37.34521,-121.91391,2020,CPUC ignition 2020-05-29
35.53036,-118.97943,2020,CPUC ignition 2020-05-29
35.60954,-120.62552,2020,CPUC ignition 2020-05-29
37.54976,-121.98108,2020,CPUC ignition 2020-05-28
38.49862,-122.4316,2020,CPUC ignition 2020-05-28
38.40331,-122.04058,2020,CPUC ignition 2020-05-27
38.4713,-120.97995,2020,CPUC ignition 2020-05-27
39.01369,-121.05318,2020,CPUC ignition 2020-05-27
37.52889,-121.98834,2020,CPUC ignition 2020-05-26
37.64237,-122.08343,2020,CPUC ignition 2020-05-26
37.50973,-121.95458,2020,CPUC ignition 2020-05-26
36.51418,-119.27782,2020,CPUC ignition 2020-05-26
36.66937,-119.7368,2020,CPUC ignition 2020-05-26
36.50337,-120.39194,2020,CPUC ignition 2020-05-26
38.23445,-121.25428,2020,CPUC ignition 2020-05-26
37.43135,-121.96379,2020,CPUC ignition 2020-05-25
38.44295,-121.85936,2020,CPUC ignition 2020-05-25
36.06883,-120.22229,2020,CPUC ignition 2020-05-24
37.98137,-122.04891,2020,CPUC ignition 2020-05-24
35.86181,-119.91218,2020,CPUC ignition 2020-05-23
39.66293,-121.77586,2020,CPUC ignition 2020-05-22
36.65943,-121.61272,2020,CPUC ignition 2020-05-21
38.89609,-121.21932,2020,CPUC ignition 2020-05-20
35.15588,-119.48416,2020,CPUC ignition 2020-05-20
36.13171,-121.02393,2020,CPUC ignition 2020-05-17
35.30261,-118.84302,2020,CPUC ignition 2020-05-17
38.31462,-121.84128,2020,CPUC ignition 2020-05-16
36.13741,-120.20524,2020,CPUC ignition 2020-05-14
38.11019,-122.21858,2020,CPUC ignition 2020-05-14
38.22476,-120.83461,2020,CPUC ignition 2020-05-14
37.27982,-122.20615,2020,CPUC ignition 2020-05-12
36.26931,-119.69102,2020,CPUC ignition 2020-05-12
37.50591,-122.21008,2020,CPUC ignition 2020-05-11
35.58319,-120.42743,2020,CPUC ignition 2020-05-11
38.89699,-121.06733,2020,CPUC ignition 2020-05-10
39.00701,-122.78164,2020,CPUC ignition 2020-05-09
37.86839,-120.43117,2020,CPUC ignition 2020-05-08
38.64539,-121.02946,2020,CPUC ignition 2020-05-08
35.94239,-120.09142,2020,CPUC ignition 2020-05-08
37.32412,-120.68749,2020,CPUC ignition 2020-05-07
38.10722,-121.9888,2020,CPUC ignition 2020-05-07
35.41517,-120.57993,2020,CPUC ignition 2020-05-06
38.52888,-120.84845,2020,CPUC ignition 2020-05-06
37.03835,-120.15173,2020,CPUC ignition 2020-05-06
38.59046,-122.93825,2020,CPUC ignition 2020-05-05
34.58572,-120.10667,2020,CPUC ignition 2020-05-05
38.48572,-122.76056,2020,CPUC ignition 2020-05-04
36.64014,-119.38616,2020,CPUC ignition 2020-05-02
34.88688,-120.41108,2020,CPUC ignition 2020-05-02
39.64742,-121.63498,2020,CPUC ignition 2020-05-01
38.09991,-122.88255,2020,CPUC ignition 2020-04-30
38.54015,-122.58566,2020,CPUC ignition 2020-04-29
39.55576,-121.50997,2020,CPUC ignition 2020-04-29
38.10722,-121.9888,2020,CPUC ignition 2020-04-28
36.71898,-120.13268,2020,CPUC ignition 2020-04-27
38.29409,-122.09741,2020,CPUC ignition 2020-04-25
38.12299,-121.68498,2020,CPUC ignition 2020-04-25
35.1232,-120.62912,2020,CPUC ignition 2020-04-23
37.89312,-121.03434,2020,CPUC ignition 2020-04-23
39.28333,-121.68297,2020,CPUC ignition 2020-04-23
37.03239,-120.12052,2020,CPUC ignition 2020-04-22
37.6834,-121.25295,2020,CPUC ignition 2020-04-17
39.09684,-121.73605,2020,CPUC ignition 2020-04-15
38.15965,-121.8073,2020,CPUC ignition 2020-04-14
36.30045,-121.0489,2020,CPUC ignition 2020-04-07
